Sex,WeightClassKg,FirstName,LastName,Disambiguation,Country,BodyweightKg,Ris,Status,StatusReason,MuscleUp1Kg,MuscleUp2Kg,MuscleUp3Kg,BestMuscleUpKg,PullUp1Kg,PullUp2Kg,PullUp3Kg,BestPullUpKg,Dips1Kg,Dips2Kg,Dips3Kg,BestDipsKg,Squat1Kg,Squat2Kg,Squat3Kg,BestSquatKg
M,101+,Maxime,Humily,,FR,,90.57,competed,,6.25,11.25,15,15,63.75,71.25,77.5,77.5,115,130,138.75,138.75,250,270,285x,270
F,52,Joly,Cassandre,,FR,,63.82,competed,,0,1.25,2.5,2.5,13.75,18.75,21.25,21.25,30,36.25,40,40,72.5,85,87.5x,85
F,52,Salomé,Leray,,FR,,78.73,competed,,13.75,17.5,20.25x,17.5,26.25,31.25x,31.25x,26.25,40,45x,45,45,92.5,100,105x,100
F,52,Jessica,Luisa,,PT,,94.38,competed,,13.75,17.5,20,20,31.25,35,37.5,37.5,57.5,62.5,65x,62.5,95,102.5,105x,102.5
F,52,Mathilde,Sallé,,FR,,96.24,competed,,7.5,11.25,13.75,13.75,27.5,31.25,32.5,32.5,62.5,65.25x,65.25x,62.5,112.5,115,117.5,117.5
F,57,Julie,Brion,,FR,,0,no_show,,,,,,,,,,,,,,,,,
F,57,Louane,Emond,,FR,,0,no_show,,,,,,,,,,,,,,,,,
F,57,Marie,Fllr,,FR,,86.81,competed,,2.5,5,10x,5,35,40,42.5,42.5,55,62.5,67.5x,62.5,100,107.5,112.5x,107.5
F,57,Émilie,L.,,FR,,65.75,competed,,0,3.75,5x,3.75,15,20x,23.75x,15,30x,35,40,40,100,112.5,115,115
F,57,Clara,Pasquier,,FR,,71.34,competed,,10,12.5,15,15,23.75,27.5,28.75,28.75,37.5,41.25,45x,41.25,100,105x,105x,100
F,57,Cécile,Prier,,FR,,85.11,competed,,10,12.5,15x,12.5,28.75,33.75,35,35,51.25,55,56.25x,55,120,125,130x,125
F,57,Manon,Vergucht,,BE,,84.4,competed,,7.5,11.25,13.75x,11.25,30,35,37.5x,35,57.5,61.25,63.75x,61.25,110,117.5,122.5x,117.5
F,57,lauriane,mahait,,FR,,77.11,competed,,5,7.5,10,10,20,23.75,25,25,40,45,47.5x,45,107.5,115,120x,115
F,63,Camille,BOUVOT GINHOUX,,FR,,90.27,competed,,10,12.5,16.25,16.25,25,31.25,36.25,36.25,45,53.75,56.25,56.25,135,142.5,150.5x,142.5
F,63,Louise,Dutertre,,FR,,0,no_show,,,,,,,,,,,,,,,,,
F,63,Justine,Loyer,,FR,,14.5,disqualified,Bombed the dips and squat,2.5x,5,6.25,6.25,25,30,33.75,33.75,53.75x,57.5x,57.5x,,132.5x,132.5x,132.5x,
F,63,Anoria,Vidon,,FR,,81.05,competed,,3.75x,6.25,8.75,8.75,16.25,20,22.5,22.5,42.5,46.25,51.25x,46.25,130,140,147.5,147.5
F,63,Maëlle,Vioulac,,FR,,94,competed,,2.5,5,7.5,7.5,25,31.25,35x,31.25,62.5,70,72.5,72.5,142.5,150,152.5x,150
F,63,elina,illouz,,FR,,73.5,competed,,15,20,20.25,20.25,22.5,26.25x,26.25,26.25,45,50x,50x,45,100,110,115x,110
F,70,,Chloé,,FR,,63.54,competed,,0,1.25x,2.5x,0,20,25,27.5x,25,33.75,40,43.75x,40,105,112.5,120x,112.5
F,70+,Dorene,Iliev,,FR,,91.4,competed,,2.5,5,7.5x,5,25,28.75,30,30,60,65x,66.25x,60,145,152,162.5,162.5
F,70+,Eliza,Puech,,FR,,91.3,competed,,7.5,11.25x,13.5,13.5,27.5,31.25,33.5,33.5,60,65,70,70,140,147.5x,147.5x,140
